"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Id_Category","Outlet_Age","Item_MRP_clusters","sommes_num","Qty_Vente","MrpParUnite","Visi_plus_MRP","Visi_fois_MRP","MRP_plus_Weight","MRP_fois_Weight","Outlet_Ranking","Sum_of_ordinals","ItemAvgMRPmap","produit_num"
"4431","FDP40",4.555,"Regular",0.034357169,"Frozen Foods",112.6544,"OUT046","1997","Small","Tier 1","Supermarket Type1",2684.5056,"FD",24,"1",117.243757169,23.8295672428241,37.5514666666667,112.688757169,3.8704862593936,117.2094,513.140792,9,3774.02943774968,24.485659226735,1.86734498949502e+24
"4432","FDU40",20.85,"Low Fat",0.037396901,"Frozen Foods",193.8478,"OUT035","2004","Small","Tier 2","Supermarket Type1",2712.4692,"FD",17,"3",214.735196901,13.9927778391088,64.6159333333333,193.885196901,7.2493069856678,214.6978,4041.72663,7,7730.77436114796,9.27951079136691,1.34980448929186e+28
"4433","DRK47",7.905,"Low Fat",0.064011067,"Hard Drinks",230.2694,"OUT013","1987","High","Tier 3","Supermarket Type1",4567.388,"DR",34,"2",238.238411067,19.834975902139,230.2694,230.333411067,14.7397899914498,238.1744,1820.279607,2,7643.97142464622,28.9468634478881,5.17145840964627e+28
"4434","FDR32",6.78,"Regular",0.085981978,"Fruits and Vegetables",228.4694,"OUT045","2002","Small","Tier 2","Supermarket Type1",5480.8656,"FD",19,"2",235.335381978,23.9894953109694,76.1564666666667,228.555381978,19.6442509244732,235.2494,1549.022532,8,8126.60283062495,33.7057456571616,8.55734371268913e+28
"4435","FDS43",11.65,"Low Fat",0.040318693,"Fruits and Vegetables",186.224,"OUT027","1985","Medium","Tier 3","Supermarket Type3",5033.448,"FD",36,"3",197.914318693,27.0289973365409,93.112,186.264318693,7.508308285232,197.874,2169.5096,6,8170.73389316722,16.0610729613734,2.04935210278771e+28
"4436","FDH50",15,"Regular",0.161762835,"Canned",185.9266,"OUT045","2002","Small","Tier 2","Supermarket Type1",2581.9724,"FD",19,"3",201.088362835,13.8870522023207,61.9755333333333,186.088362835,30.076013917911,200.9266,2788.899,8,6318.58989331857,12.34094,2.75690518349344e+29
"4437","FDZ09",17.6,"Low Fat",0.104878967,"Snack Foods",164.8868,"OUT046","1997","Small","Tier 1","Supermarket Type1",2456.802,"FD",24,"3",182.591678967,14.8999313468392,54.9622666666667,164.991678967,17.2931572559356,182.4868,2902.00768,9,6220.17762095664,9.3262702020202,6.91849940942194e+28
"4438","FDS19",13.8,"Regular",0.107469819,"Fruits and Vegetables",77.8012,"OUT010","1998","Medium","Tier 3","Grocery Store",227.7036,"FD",23,"4",91.708669819,2.92673634853961,38.9006,77.908669819,8.3612808819828,91.6012,1073.65656,1,1744.86654000872,5.54195491143317,8.06239381769349e+22
"4439","NCU30",5.11,"Non Edible",0.034868095,"Household",163.821,"OUT035","2004","Small","Tier 2","Supermarket Type1",2120.573,"NC",17,"3",168.965868095,12.9444515660385,54.607,163.855868095,5.712126190995,168.931,837.12531,7,3738.00353610248,31.9262665796912,1.27385696485008e+25
"4440","FDI27",8.71,"Regular",0.046079575,"Dairy",43.5744,"OUT045","2002","Small","Tier 2","Supermarket Type1",407.4696,"FD",19,"4",52.330479575,9.35112359550562,14.5248,43.620479575,2.00788983288,52.2844,379.533024,8,1057.60970882664,5.17501722158439,2.57365941228939e+20
"4441","FDQ09",7.235,"Low Fat",0.058083831,"Snack Foods",113.6834,"OUT013","1987","High","Tier 3","Supermarket Type1",230.3668,"FD",34,"1",120.976483831,2.02638907703323,113.6834,113.741483831,6.6031673931054,120.9184,822.499399,2,1697.50532731142,15.8220164324656,1.28238267220607e+23
"4442","FDB35",12.3,"Regular",0.064618976,"Starchy Foods",89.8804,"OUT046","1997","Small","Tier 1","Supermarket Type1",1286.3256,"FD",24,"1",102.245018976,14.3115250933463,29.9601333333333,89.945018976,5.8079794104704,102.1804,1105.52892,9,2893.70904714595,7.50734959349593,1.09631151809737e+25
"4443","DRD12",6.96,"Low Fat",0.077178965,"Soft Drinks",93.1146,"OUT035","2004","Small","Tier 2","Supermarket Type1",2189.1504,"DR",17,"1",100.151778965,23.5102808796902,31.0382,93.191778965,7.186488454389,100.0746,648.077616,7,3331.10726679048,13.0983620689655,6.82211693770024e+24
"4444","FDW07",18,"Regular",0.142910689,"Fruits and Vegetables",89.6514,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1859.5794,"FD",22,"1",107.794310689,20.7423353121089,44.8257,89.794310689,12.8121433438146,107.6514,1613.7252,10,4027.43441381392,4.91890493827161,1.74732315519838e+27
"4445","DRE13",6.28,"Low Fat",0.027682047,"Soft Drinks",85.5198,"OUT013","1987","High","Tier 3","Supermarket Type1",1744.396,"DR",34,"1",91.827482047,20.3975687501608,85.5198,85.547482047,2.3673631230306,91.7998,537.064344,2,2795.22884731635,13.7961464968153,1.19272204329892e+23
"4446","FDR11",10.5,"Regular",0.142511272,"Breads",158.7578,"OUT035","2004","Small","Tier 2","Supermarket Type1",2246.4092,"FD",17,"3",169.400311272,14.1499138939945,52.9192666666667,158.900311272,22.6247760179216,169.2578,1666.9569,7,4713.15767002258,15.2107957671958,9.32867307698954e+27
"4447","DRG36",14.15,"Low Fat",0.09557165,"Soft Drinks",171.0106,"OUT045","2002","Small","Tier 2","Supermarket Type1",4106.6544,"DR",19,"3",185.25617165,24.0140342177619,57.0035333333333,171.10617165,16.34376520949,185.1606,2419.79999,8,7401.19274820809,12.1076395759717,7.91867151578119e+28
"4448","DRD37",9.8,"Low Fat",0.02316823,"Soft Drinks",47.506,"OUT010","1998","Medium","Tier 3","Grocery Store",186.424,"DR",23,"4",57.32916823,3.92422009851387,23.753,47.52916823,1.10062993438,57.306,465.5588,1,935.304371606894,4.70696145124716,3386763033169155072
"4449","FDX03",15.85,"Regular",0.061045133,"Meat",44.7744,"OUT013","1987","High","Tier 3","Supermarket Type1",181.0976,"FD",34,"4",60.685445133,4.04466838193253,44.7744,44.835445133,2.7332592029952,60.6244,709.67424,2,1224.03351347498,2.84696529968454,1.65841123254149e+21
"4450","FDU46",10.3,"Regular",0.011148865,"Snack Foods",84.854,"OUT045","2002","Small","Tier 2","Supermarket Type1",778.986,"FD",19,"1",95.165148865,9.18030970844038,28.2846666666667,84.865148865,0.94602579071,95.154,873.9962,8,2107.16863093532,8.41948220064725,3.99878755867016e+21
"4451","FDV03",17.6,"Low Fat",0.058091269,"Meat",156.2314,"OUT046","1997","Small","Tier 1","Supermarket Type1",2947.4966,"FD",24,"3",173.889491269,18.8662240753139,52.0771333333333,156.289491269,9.0756802836466,173.8314,2749.67264,9,6515.76864910269,8.82375378787879,1.22266879083679e+28
"4452","FDZ37",8.1,"Regular",0.019672774,"Canned",86.4198,"OUT027","1985","Medium","Tier 3","Supermarket Type3",1918.8356,"FD",36,"1",94.539472774,22.2036570323005,43.2099,86.439472774,1.7001171945252,94.5198,700.00038,6,3112.26689479223,10.8203456790123,2.19328718526257e+23
"4453","FDI24",10.3,"Low Fat",0.078678276,"Baking Goods",177.037,"OUT013","1987","High","Tier 3","Supermarket Type1",3705.177,"FD",34,"3",187.415678276,20.9288284369934,177.037,177.115678276,13.928965948212,187.337,1823.4811,2,6529.02599373201,17.1826645091694,1.9960093924571e+28
"4454","FDX33",9.195,"Regular",0.117667492,"Snack Foods",159.5578,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1283.6624,"FD",22,"3",168.870467492,8.04512471342673,79.7789,159.675467492,18.7747661550376,168.7528,1467.133971,10,3575.9589844254,17.3744208809135,2.45523456167536e+27
"4455","FDG47",12.8,"Low Fat",0.069902438,"Starchy Foods",261.3252,"OUT018","2009","Medium","Tier 3","Supermarket Type2",3410.2276,"FD",12,"2",274.195102438,13.0497464461904,130.6626,261.395102438,18.2672685908376,274.1252,3344.96256,4,8034.84493599543,20.46759375,1.4837282570474e+29
"4456","FDZ57",10,"Regular",0.037757166,"Snack Foods",126.7994,"OUT035","2004","Small","Tier 2","Supermarket Type1",1284.994,"FD",17,"1",136.837157166,10.1340700350317,42.2664666666667,126.837157166,4.7875859945004,136.7994,1267.994,7,3188.9023230202,12.8510511111111,7.01986819133278e+24
"4457","FDT04",17.25,"Low Fat",0.107021498,"Frozen Foods",40.5822,"OUT035","2004","Small","Tier 2","Supermarket Type1",785.644,"FD",17,"4",57.939221498,19.3593250242717,13.5274,40.689221498,4.3431678361356,57.8322,700.04295,7,1787.51984969291,2.27259130434783,9.8976844389482e+22
"4458","FDO49",10.6,"Regular",0.032892112,"Breakfast",49.3008,"OUT027","1985","Medium","Tier 3","Supermarket Type3",1518.024,"FD",36,"4",59.933692112,30.7910622140006,24.6504,49.333692112,1.6216074352896,59.9008,522.58848,6,2385.75897448449,4.71496016771489,2.67755921199976e+22
"4459","NCB43",20.2,"Non Edible",0.100477461,"Household",187.7898,"OUT017","2007","Small","Tier 2","Supermarket Type1",2245.0776,"NC",14,"3",208.090277461,11.9552691360234,62.5966,187.890277461,18.8686423056978,207.9898,3793.35396,3,6986.24282599792,9.28112321232123,4.18230223590627e+28
"4460","NCL53",7.5,"Non Edible",0.036228067,"Health and Hygiene",175.2028,"OUT035","2004","Small","Tier 2","Supermarket Type1",4427.57,"NC",17,"3",182.739028067,25.2711143885828,58.4009333333333,175.239028067,6.3472587769876,182.7028,1314.021,7,6593.8381292694,23.470002962963,5.7241603627227e+26
"4461","FDM01",7.895,"Regular",0.094488485,"Breakfast",100.7332,"OUT013","1987","High","Tier 3","Supermarket Type1",1230.3984,"FD",34,"1",108.722688485,12.2144278152585,100.7332,100.827688485,9.518127457202,108.6282,795.288614,2,2621.78950980154,13.0045218492717,1.41698463827757e+25
"4462","FDO12",15.75,"Low Fat",0.055154296,"Baking Goods",195.5452,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1174.4712,"FD",12,"3",211.350354296,6.00613668860192,97.7726,195.600354296,10.7851578421792,211.2952,3079.8369,4,5235.14209187678,12.395726984127,1.45371288647766e+27
"4463","FDO13",7.865,"Low Fat",0.106907604,"Breakfast",162.8526,"OUT019","1985","Small","Tier 1","Grocery Store",493.3578,"FD",36,"3",170.824507604,3.02947450639413,54.2842,162.959507604,17.4101812711704,170.7176,1280.835699,5,2579.05621349902,20.9475651621106,7.6744294910807e+25
"4464","FDI04",13.65,"Regular",0.073060301,"Frozen Foods",196.2426,"OUT045","2002","Small","Tier 2","Supermarket Type1",2570.6538,"FD",19,"3",209.965660301,13.0993668041496,65.4142,196.315660301,14.3375434250226,209.8926,2678.71149,8,6218.07631454182,14.5108131868132,2.68862867450488e+28
"4465","NCK05",20.1,"Non Edible",0.077439606,"Health and Hygiene",60.6536,"OUT035","2004","Small","Tier 2","Supermarket Type1",980.0576,"NC",17,"4",80.831039606,16.1582758484245,20.2178666666667,60.731039606,4.6969908864816,80.7536,1219.13736,7,2596.14878790617,3.0494328358209,2.03021350635275e+24
"4466","FDP28",13.65,"Regular",0.080968973,"Frozen Foods",259.7936,"OUT018","2009","Medium","Tier 3","Supermarket Type2",2609.936,"FD",12,"2",273.524568973,10.046190514316,129.8968,259.874568973,21.0352209839728,273.4436,3546.18264,4,7432.30035387174,19.1073862433862,1.466775867302e+29
"4467","FDJ44",12.3,"Regular",0.106492562,"Fruits and Vegetables",176.3396,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1395.5168,"FD",22,"3",188.746092562,7.91380268527319,88.1698,176.446092562,18.7788557860552,188.6396,2168.97708,10,4477.65056723193,14.1703378500452,1.30553296573579e+28
"4468","FDS25",6.885,"Regular",0.139330557,"Canned",109.5228,"OUT027","1985","Medium","Tier 3","Supermarket Type3",3426.2068,"FD",36,"1",116.547130557,31.2830460872074,54.7614,109.662130557,15.2598727281996,116.4078,754.064478,6,4796.72340992835,16.0047639796659,1.17965416932841e+27
"4469","FDC02",21.35,"Low Fat",0.068822477,"Canned",258.3278,"OUT046","1997","Small","Tier 1","Supermarket Type1",7028.8506,"FD",24,"2",279.746622477,27.2090367354965,86.1092666666667,258.396622477,17.7787590739606,279.6778,5515.29853,9,13837.7020422681,12.1491033047099,1.41616078386756e+31
"4470","FDT23",7.72,"Regular",0.074669288,"Breads",76.3986,"OUT013","1987","High","Tier 3","Supermarket Type1",1402.1748,"FD",34,"4",84.193269288,18.3534096174537,76.3986,76.473269288,5.7046290661968,84.1186,589.797192,2,2467.77815473901,10.1437449625792,1.20678126095422e+24
"4471","NCD31",12.1,"Non Edible",0.025834128,"Household",165.1526,"OUT010","1998","Medium","Tier 3","Grocery Store",164.4526,"NC",23,"3",177.278434128,0.995761495731826,82.5763,165.178434128,4.2665734079328,177.2526,1998.34646,1,2985.06402436446,13.6039797979798,1.09372017692268e+23
"4472","FDV19",14.85,"Regular",0.035227697,"Fruits and Vegetables",159.5578,"OUT013","1987","High","Tier 3","Supermarket Type1",2085.9514,"FD",34,"3",174.443027697,13.0733276593184,159.5578,159.593027697,5.6208538323866,174.4078,2369.43333,2,5369.93195358016,10.7985050505051,7.21148749541741e+26
"4473","NCQ30",7.725,"Non Edible",0.050901814,"Household",120.5414,"OUT019","1985","Small","Tier 1","Grocery Store",365.5242,"NC",36,"1",128.317301814,3.03235402940401,40.1804666666667,120.592301814,6.1357759220996,128.2664,931.182315,5,1905.71753538732,15.7982394822006,3.96664339248362e+23
"4474","NCD18",16,"Non Edible",0.072965144,"Household",231.3668,"OUT018","2009","Medium","Tier 3","Supermarket Type2",4607.336,"NC",12,"2",247.439765144,19.9135571741494,115.6834,231.439765144,16.8817118788192,247.3668,3701.8688,4,9472.60997193297,14.3588625,3.109245346782e+29
"4475","FDL10",8.395,"Low Fat",0.039492207,"Snack Foods",97.3042,"OUT046","1997","Small","Tier 1","Supermarket Type1",1091.2462,"FD",24,"1",105.738692207,11.2147903173758,32.4347333333333,97.343692207,3.8427576083694,105.6992,816.868759,9,2420.89354616484,11.8081238832638,7.55088827831202e+23
"4476","FDX20",7.365,"Low Fat",0.042552205,"Fruits and Vegetables",225.172,"OUT035","2004","Small","Tier 2","Supermarket Type1",3395.58,"FD",17,"2",232.579552205,15.0799388911588,75.0573333333333,225.214552205,9.58156510426,232.537,1658.39178,7,6115.32222313858,30.8055819567021,2.73189992842015e+27
"4477","FDM32",20.5,"Low Fat",0.020587886,"Fruits and Vegetables",89.583,"OUT013","1987","High","Tier 3","Supermarket Type1",1797.66,"FD",34,"1",110.103587886,20.0669769934028,89.583,89.603587886,1.844324591538,110.083,1836.4515,2,4224.44220479194,4.39429268292683,4.91352257642533e+24
"4478","FDR09",18.25,"Low Fat",0.130095044,"Snack Foods",257.2962,"OUT010","1998","Medium","Tier 3","Grocery Store",517.9924,"FD",23,"2",275.676295044,2.01321434206957,128.6481,257.426295044,33.4729604600328,275.5462,4695.65565,1,6507.8617395311,14.1997917808219,2.33630962593298e+28
"4479","FDL34",16,"Low Fat",0.040747616,"Snack Foods",140.2496,"OUT027","1985","Medium","Tier 3","Supermarket Type3",4093.3384,"FD",36,"3",156.290347616,29.1860967874418,70.1248,140.290347616,5.7148368449536,156.2496,2243.9936,6,7116.1710859524,8.843725,4.78448932183344e+27
"4480","NCK42",7.475,"Non Edible",0.013146636,"Household",214.5192,"OUT045","2002","Small","Tier 2","Supermarket Type1",2804.3496,"NC",19,"2",222.007346636,13.0727207634561,71.5064,214.532346636,2.8202058374112,221.9942,1603.53102,8,5418.40760424897,28.8637725752508,4.62235733864591e+25
"4481","FDU23",12.15,"Low Fat",0.02176755,"Breads",164.6184,"OUT045","2002","Small","Tier 2","Supermarket Type1",3797.7232,"FD",19,"3",176.79016755,23.0698585334325,54.8728,164.64016755,3.58333925292,176.7684,2000.11356,8,6621.78790371885,13.5790178326475,3.39591941344804e+26
"4482","DRI01",7.97,"Low Fat",0.037775898,"Soft Drinks",172.0422,"OUT018","2009","Medium","Tier 3","Supermarket Type2",5690.5926,"DR",12,"3",180.049975898,33.0767253615683,86.0211,172.079975898,6.4990485988956,180.0122,1371.176334,4,7927.86678545952,21.6308350759794,8.27213157431572e+26
"4483","FDG16",15.25,"Low Fat",0.08995645,"Frozen Foods",217.1192,"OUT049","1999","Medium","Tier 1","Supermarket Type1",3235.788,"FD",22,"2",232.45915645,14.9032789361788,108.5596,217.20915645,19.53127245884,232.3692,3311.0678,10,7663.05841305752,14.1185632058288,5.92616945966784e+29
"4484","FDY56",16.35,"Regular",0.062665642,"Fruits and Vegetables",225.6062,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1579.9434,"FD",12,"2",242.018865642,7.00310275160878,112.8031,225.668865642,14.1377573621804,241.9562,3688.66137,4,6391.64877592849,13.8077186544343,1.41631781571895e+28
"4485","FDO24",11.1,"Low Fat",0.176182345,"Baking Goods",158.1604,"OUT035","2004","Small","Tier 2","Supermarket Type1",1901.5248,"FD",17,"3",169.436582345,12.0227617026765,52.7201333333333,158.336582345,27.865070158138,169.2604,1755.58044,7,4460.41515860365,14.2658018018018,1.38279062005571e+28
"4486","NCV29",11.8,"Non Edible",0.022843501,"Health and Hygiene",177.8686,"OUT046","1997","Small","Tier 1","Supermarket Type1",4621.9836,"NC",24,"3",189.691443501,25.9853824677318,59.2895333333333,177.891443501,4.0631415419686,189.6686,2098.84948,9,7611.20646465883,15.0507288135593,1.46944179012856e+27
"4487","FDQ48",14.3,"Regular",0.034411238,"Baking Goods",98.6726,"OUT046","1997","Small","Tier 1","Supermarket Type1",782.9808,"FD",24,"1",113.007011238,7.935139035558,32.8908666666667,98.707011238,3.3954463226788,112.9726,1411.01818,9,2732.7405576803,6.84511188811189,1.70733510553057e+24
"4488","FDU15",13.65,"Regular",0.03133869175,"Meat",36.6532,"OUT017","2007","Small","Tier 2","Supermarket Type1",755.0172,"FD",14,"4",50.33453869175,20.5989436120175,12.2177333333333,36.68453869175,1.1486633364511,50.3032,500.31618,3,1511.06464819119,2.68961172161172,1.58878069790081e+20
"4489","FDS47",16.75,"Low Fat",0.128861359,"Breads",86.2856,"OUT035","2004","Small","Tier 2","Supermarket Type1",1406.1696,"FD",17,"1",103.164461359,16.2966891346876,28.7618666666667,86.414461359,11.1188796781304,103.0356,1445.2838,7,3353.44710867873,5.24749850746269,1.3823544635476e+26
"4490","FDO50",16.25,"Low Fat",0.078290271,"Canned",93.1804,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1194.4452,"FD",22,"1",109.508690271,12.8186313859996,46.5902,93.258690271,7.2951187678884,109.4304,1514.1815,10,3256.63762814164,5.61862290598291,8.72967867247049e+25
"4491","FDW48",18,"Low Fat",0.008539208,"Baking Goods",81.2618,"OUT035","2004","Small","Tier 2","Supermarket Type1",402.809,"FD",17,"1",99.270339208,4.95692933210931,27.0872666666667,81.270339208,0.6939114126544,99.2618,1462.7124,7,2326.49456998743,4.45528518518519,1.87475018974179e+21
"4492","FDV20",20.2,"Regular",0.100095288,"Fruits and Vegetables",125.2678,"OUT010","1998","Medium","Tier 3","Grocery Store",127.1678,"FD",23,"1",145.567895288,1.01516750513699,62.6339,125.367895288,12.5387165181264,145.4678,2530.40956,1,3343.05864999286,6.30929702970297,3.43484679078067e+24
"4493","FDW47",15,"Low Fat",0.046447328,"Breads",121.5414,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2436.828,"FD",22,"1",136.587847328,20.0493658950777,60.7707,121.587847328,5.6452732713792,136.5414,1823.121,10,4935.46243839846,8.12409333333333,5.4259330364433e+26
"4494","FDA07",7.55,"Regular",0.030794774,"Fruits and Vegetables",122.9072,"OUT027","1985","Medium","Tier 3","Supermarket Type3",4532.7664,"FD",36,"1",130.487994774,36.8795839462619,61.4536,122.937994774,3.7848994469728,130.4572,927.94936,6,6133.01832303293,16.2936688741722,8.20893748011424e+25
"4495","FDZ16",16.85,"Regular",0.159081735,"Frozen Foods",193.5478,"OUT027","1985","Medium","Tier 3","Supermarket Type3",4649.9472,"FD",36,"3",210.556881735,24.0248000752269,96.7739,193.706881735,30.789919829433,210.3978,3261.28043,6,8955.72430407941,11.5150029673591,4.90847418162629e+30
"4496","FDN09",14.15,"Low Fat",0.034705807,"Snack Foods",241.6828,"OUT027","1985","Medium","Tier 3","Supermarket Type3",4873.656,"FD",36,"2",255.867505807,20.1655061924142,120.8414,241.717505807,8.3877966120196,255.8328,3419.81162,6,9514.82343320148,17.2159026305457,1.57680075872551e+29
"4497","FDB50",13,"Low Fat",0.154487495,"Canned",77.2986,"OUT017","2007","Small","Tier 2","Supermarket Type1",1246.3776,"FD",14,"4",90.453087495,16.124193711141,25.7662,77.453087495,11.941667081007,90.2986,1004.8818,3,2688.91214820715,6.01613162393162,1.09537610678953e+25
